,Age,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,NRM_Height,NRM_Weight,Preferred Foot_Right,International Reputation_2,International Reputation_3,International Reputation_4,International Reputation_5,Weak Foot_2,Weak Foot_3,Weak Foot_4,Weak Foot_5,Skill Moves_2,Skill Moves_3,Skill Moves_4,Skill Moves_5,Asia,Cannot Find,Europe,North America,Oceania,South America,Allsvenskan,Bundesliga,Bundesliga 2,CSL,Calcio B,Camp. Scotiabank,Domino’s Ligue 2,EFL Championship,EFL League One,EFL League Two,Ekstraklasa,Eliteserien,Eredivisie,Hyundai A-League,K-League 1,LIGA Bancomer MX,LaLiga 1 I 2 I 3,LaLiga Santander,Liga Dimayor,Liga NOS,Liga do Brasil,Ligue 1 Conforama,MLS,Meiji Yasuda J1,Premier League,Pro League,RSL,Rest of World,SAF,SSE Airtricity Lge,Saudi Professional League,Scottish Prem,Serie A TIM,Super Lig,Superliga,NRM_Position_ATT,NRM_Position_DEF,NRM_Position_GK,NRM_Position_MID,2019,2020,2021,2022,2023,2024,2025,2026,High-Low,High-Medium,Low-High,Low-Low,Low-Medium,Medium-High,Medium-Low,Medium-Medium,NRM_Value_Mil
8918,0.20145457755522986,0.7258917701349127,0.8946705818162921,0.045984329044809535,0.09219332408585763,0.9121418791469348,0.6681280808242017,0.4276687138980913,0.7554678280547918,0.4140531442558646,0.4594606173939993,1.0975845439147192,1.1797732130871517,1.9983620813076584,-0.19313259928217522,0.9908871066674558,0.03397184807101764,1.7693714347326857,-0.8896549380859476,-0.33815841253665896,0.9841317042353603,-0.7350074435159214,-0.2696293828025077,0.6168882424053699,0.6095647089231696,0.1596255208434436,0.21182134745946757,-0.260730271280045,-0.4429041370031573,-0.21443092266487027,-0.5434886401849752,-0.08223486640042169,-0.37766254020009465,-0.25735988004027227,-0.20643559239533077,0.23129787081426975,-1.596365834105282,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0007
8920,-0.013071901851965948,-1.4527651699415896,-1.564291541978229,1.0245790684638139,-0.11186175211160378,-1.5753537098278616,-1.446401522327508,-1.9117406593184434,-1.2490010838623031,-0.4346263783457072,-1.4578158743578662,-0.7768385827246611,-0.8673450353529181,-0.7126011442357784,-0.30361870723759093,-1.1309075897212821,-1.5337495420914675,0.5856656746348885,0.3673895580147326,1.5720978041135436,-1.7694442687710714,0.3007932129849606,0.8416919692697482,-1.6869739573033045,-2.7952346889532156,-1.8806860934275225,0.03716803877228406,0.3937931331528323,1.0353971526858496,1.0553163480341567,-0.31736683334347204,-0.6147219595761986,-0.6202738249722511,-0.3749489837274048,-0.26217779490252385,1.123015504684565,1.2212275021512133,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000725
8921,-0.22759838125916176,-0.5813023939109886,-1.0520077661877039,0.6791926898453418,-0.6560086219715009,-1.2926837565352711,-0.812042641381995,-1.1500724912944553,-1.0199189225003495,-0.9568906999466745,-0.7388371899509167,-0.24128911797055252,0.42916318865912606,-0.44150482168143473,-0.30361870723759093,0.14216922811196064,-0.953111990179436,0.5856656746348885,-0.2611326900356075,1.5720978041135436,-0.9901303141466096,0.07061528931809795,0.8900102889250636,-1.5333831439893928,-1.2347016315932058,-1.3068484519138133,0.03716803877228406,0.9979685833985652,0.8506094914747238,0.8672056412639305,-0.3738972850538479,-0.6147219595761986,-0.13505125542793822,-0.4925380874145373,-0.48514660493129613,0.9000860962169932,0.5168291680870895,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.000725
8922,1.0595604951840132,-2.3242279459721904,-1.922890185031597,-2.659542303466555,-2.696559383946115,-1.6884216911448977,-2.080760403273021,-2.1293601358967256,-1.7071654065862105,-1.9361363029484882,-2.476369010601045,-3.521529589589468,-3.5285987583250087,-2.67804948275477,-0.19313259928217522,-2.2625314277952757,-1.9401958284298897,-3.557304485707402,-3.0894828062621382,-0.5769404396179343,-1.873352796054333,-2.1160749855170975,-1.9607705707385492,-2.301337210558951,-1.873101518695028,-1.4343679278057486,-0.2248119242584912,-1.5697770801457995,-1.8750085113893826,-1.531205870056454,2.283033945333815,3.4085138555296712,3.686076479733526,2.741162263981607,2.859385545500288,0.9000860962169932,1.3492999265265084,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000425
8923,0.41598105696242565,0.7803581936368252,0.5360719387629245,-0.5872240317557227,0.3642667590158062,0.5729379351958261,0.5095383605878235,-0.33399945412589677,0.010950803628442253,0.02235490305513915,0.3396308366595077,1.2314719101032463,1.6574341377231678,1.6594916781147289,-0.6350770311038382,0.778707637028582,0.38235437921823656,1.346619377554901,0.7445029068449367,0.29859365968007523,0.568497595102314,0.07061528931809795,-1.0910408169428707,0.5144943668627621,0.6095647089231696,0.1596255208434436,-0.31213857860208294,0.04135745384282146,-0.812479459425409,-0.44956930612765306,-0.4304277367642237,-0.023069633825335365,-0.19570407662097733,-0.022181672666007263,-0.48514660493129613,-1.5521373969263208,-1.0200399244164533,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000675
8945,0.20145457755522986,0.1267611116138746,0.7409854490791346,0.5640638969725177,0.4322851177482933,1.2513458230980434,0.3509486403514453,0.8085027979100853,1.0990910700977223,0.08763794325526006,0.3995457270267535,-0.17434543487628895,0.019739538971112105,0.7106545491745259,0.580270156405735,0.5665281673897082,0.7307369103654555,0.5856656746348885,0.1788328835996306,-0.01978237642829188,0.6204518587439448,0.588515617568539,-1.2359957759088172,1.1288576201184086,0.4676980673449869,1.2435410659248942,0.5611279648338345,-1.1669934466486442,-0.7662825441226275,-0.9198460730532186,-0.4304277367642237,-0.31889579670076695,-0.19570407662097733,-0.3749489837274048,-0.20643559239533077,0.23129787081426975,-0.7638950756658629,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0007
8946,-0.44212486066635753,-0.3089702764014258,-0.23235372492286346,-1.450689978301903,0.8403952701432161,0.29026798190323566,0.5095383605878235,-0.007570239258473301,0.41184458601186125,0.871034425656711,0.4594606173939993,0.026485614406501785,-0.2532095608208972,1.2528471942832133,-0.6350770311038382,1.132340086426705,1.0791194415126744,-2.8809011942229463,1.6872862789204468,-1.7708505750243109,1.1919487588018836,0.3007932129849606,0.3585087727165935,0.7192821179479776,0.3258314257668042,0.1596255208434436,-0.05015861557130769,0.4441410873399767,0.8044125761719423,0.6320672578011478,-0.4869581884745995,-0.141400098975508,-0.49896818258617287,-0.6101271911016698,-0.5966310099456823,-0.6604197630560255,-1.4682934097299867,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000875
8947,2.561245851034384,-0.4723695469071635,-0.6934091231343362,0.7943214827181657,0.16021168281834477,-1.2926837565352711,-0.9177691215395806,-0.3884043232704673,-0.7908367611383957,0.4793361844559855,0.2797159462922619,-1.1785006812902425,-2.300327809260967,-0.23818257976567697,0.3592979404949035,-0.42364269092503615,-1.9982595836210928,0.8393169089415593,-2.083847209381594,1.2537217680051764,-0.36667915044704014,0.8762380221521173,0.7450553299591173,-1.072610704047658,-0.5963017444913835,-1.1155692380759101,-0.13748526991489946,0.7965767666499876,0.8044125761719423,0.4439565510309215,-0.3738972850538479,-0.5555567270011122,-0.013745613041859998,-0.13977077635313978,-0.48514660493129613,0.4542272792818442,0.9650826534006228,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9e-05
8948,-0.013071901851965948,-0.8536345114205514,-0.7446375007133887,0.9094502755909898,0.024174965353370492,-0.4446738966574996,-0.6534529211456168,-0.7148335381378907,-0.5044840594359536,-0.17349421754522357,-0.2595180670129503,0.026485614406501785,-0.6626332105089111,-0.3737307410428488,-0.9665353549700854,-0.21146322128616235,-0.3144106830762013,0.8393169089415593,0.43024178281976666,0.9353457318968094,-0.7303589959384557,0.3007932129849606,0.6967370103038018,-0.8166260151911385,-0.24163514054592672,-0.7967705483460716,0.5611279648338345,0.9979685833985652,0.9430033220802867,0.8672056412639305,-0.5434886401849752,-0.20056533155059433,-0.43831536139313376,-0.3161544318838385,-0.48514660493129613,0.6771566877494187,-0.05949674160173911,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000725
8949,1.0595604951840132,0.8348246171387378,-0.4884956128181261,0.7367570862817537,0.29624840028331906,0.12066600992768137,0.2452221601938598,-0.6604286689933202,-0.21813135773351147,0.8057513854565901,-0.07977339591121291,-0.10740175178202538,-0.048497735976890215,0.8462027104516977,1.0222145882273979,0.8494341269082066,0.2081631136446271,1.262068966119344,0.3673895580147326,0.8557517228697176,-0.21081635952214775,0.3583376939016763,0.9866469282356947,-0.09986888639288437,-0.099768498967744,-0.7967705483460716,1.0850878908953852,0.8972726750242764,0.7582156608691608,0.8672056412639305,-0.03471457479159305,-0.20056533155059433,-0.25635689781401644,-0.13977077635313978,-0.31791999740971694,0.008368462346695284,-0.57178643910292,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000475
8950,0.6305075363696214,0.3446268056215248,0.38238680602576686,0.5640638969725177,0.5003034764807804,0.6860059165128624,0.19235892011506706,0.5364784521872324,0.9272794490762571,0.8057513854565901,0.6392052884957367,-0.24128911797055252,0.019739538971112105,0.5073323072587681,-0.19313259928217522,-0.21146322128616235,0.4984818896006429,-0.8516913197695797,1.3101729300902427,0.7761577138426259,1.0360859678769911,0.5309711366518233,0.6967370103038018,0.3609035535488505,0.7514313505013523,0.5421839485192498,0.7357812735210181,0.6958808582756988,0.7120187455663793,0.7731502878788175,-0.26083638163309625,-0.4372262618509396,-0.559621003779212,-0.3161544318838385,-0.31791999740971694,0.4542272792818442,0.13261189496120376,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00065
8951,-0.22759838125916176,0.5080260761272625,-0.027440214606653354,-0.7599172210649587,0.7043585526782419,-0.04893596204787293,0.403811880430238,0.1556443681752384,0.6981972877143034,0.871034425656711,0.4594606173939993,0.5620350791606105,0.42916318865912606,0.9817508717288695,0.24881183253948772,1.132340086426705,0.8468644207478618,-0.7671409083340227,0.8073551316499707,-1.0545044937804848,0.9841317042353603,0.588515617568539,0.16523549409533156,0.975266806804497,1.1770312752359005,0.7972229003031205,0.03716803877228406,-0.260730271280045,0.1114588466302203,-0.4965969828202096,-0.09124502650196885,-0.4963914944260259,-0.07439843423489911,-0.43374353557097106,-0.48514660493129613,0.23129787081426975,-1.7244382584805773,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000825
8973,-0.44212486066635753,-0.09110458239377563,-0.38603885766002105,-0.24183765313725056,0.3642667590158062,-0.21853793402342722,0.19235892011506706,-0.33399945412589677,-0.04631973671204617,0.21820402365550187,0.0999712751905245,-0.37517648415907967,0.019739538971112105,-0.17040849912709105,-0.5245909231484225,-0.07001024152691315,0.9049281759390649,-0.006187205414010163,0.8073551316499707,1.1741277589780847,0.25677201325252935,1.3941383504025584,0.6967370103038018,0.4632974290914582,0.18396478418862144,0.03210604495150824,0.12449469311587581,0.6958808582756988,1.2201848138969755,0.9142333179564871,-0.5434886401849752,-0.25973056412568063,-0.6202738249722511,-0.4925380874145373,-0.48514660493129613,-1.5298444560795639,0.38875674371179425,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0007
8974,-1.085704298887945,0.562492499629175,0.6385286939210295,-0.4145308424464866,0.6363401939457547,-0.04893596204787293,0.6681280808242017,-0.3884043232704673,0.7554678280547918,0.8057513854565901,0.2198010559250161,0.7628661284434012,0.7703495633991376,0.8462027104516977,0.027839616628656253,0.9201606167878312,0.4404181344094397,0.07836320602154678,0.6816506820399026,-0.33815841253665896,0.15286348596926777,0.013070808401382276,0.11691717444001609,0.7704790557192814,0.7514313505013523,0.03210604495150824,0.03716803877228406,-0.16003436290575618,0.43483725374969057,0.4439565510309215,-0.26083638163309625,-0.5555567270011122,-0.13505125542793822,-0.13977077635313978,-0.26217779490252385,0.23129787081426975,-0.05949674160173911,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.1
8976,-1.5147572577023365,-0.20003742939760072,0.023788162972399173,0.16111312191763358,0.6363401939457547,-0.10546995270639102,0.5095383605878235,0.1556443681752384,0.06822134396893068,0.9363174658568318,0.5792903981284909,0.2942603467835561,-0.5261586606129065,-0.3059566604042629,0.138325724584072,0.21289571799158524,0.26622686883583024,-0.7671409083340227,0.11598065879459657,-0.17897039448247543,-0.15886209588051697,0.3007932129849606,0.9383286085803791,0.7192821179479776,0.7514313505013523,-0.15917316888639482,-0.05015861557130769,0.7965767666499876,0.7120187455663793,0.5850395811085912,-0.6000190918953511,-0.31889579670076695,-0.559621003779212,-0.13977077635313978,-0.37366219991690997,-1.5298444560795639,-0.05949674160173911,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1
8977,1.4886134539984046,0.39909322912343737,-0.43726723523907357,0.7943214827181657,0.2282300415508319,-1.3492177471937892,-0.01909404020010391,0.046834629886097275,0.35457404567137285,0.3487701040557437,-0.1996031766457045,-0.17434543487628895,-0.048497735976890215,-0.3737307410428488,0.24881183253948772,-0.28218971116578695,0.38235437921823656,1.262068966119344,0.053128433989562567,0.6965637048155341,0.5165433314606833,0.7036045794019703,0.7933736496144327,-0.35585357524940375,0.04209814261043873,0.6697034244111851,0.12449469311587581,0.7965767666499876,0.7582156608691608,0.8672056412639305,-0.09124502650196885,-0.4372262618509396,-0.559621003779212,-0.4925380874145373,-0.5408888074384892,0.23129787081426975,0.13261189496120376,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000375
8978,0.20145457755522986,0.562492499629175,-0.8470942558714938,0.2762419147904576,0.9084136288757033,-0.614275868633054,0.45667512050903075,-0.7692384072824613,-0.21813135773351147,1.0016005060569528,0.5193755077612451,-0.10740175178202538,-0.8673450353529181,0.3717841459815963,0.24881183253948772,0.7079811471489574,-0.14021941750259181,-0.8516913197695797,0.6187984572348687,-1.372880529888852,-0.21081635952214775,0.9913269839855486,0.9383286085803791,0.6168882424053699,0.2548981049777128,-0.3504523827242979,0.7357812735210181,0.7462288124628431,0.9430033220802867,0.8672056412639305,-0.26083638163309625,-0.141400098975508,-0.43831536139313376,-0.5513326392581036,-0.37366219991690997,0.23129787081426975,-1.1481123487917486,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000775
9000,0.41598105696242565,0.8892910406406503,-0.7446375007133887,0.7367570862817537,0.6363401939457547,-0.9534798125841625,0.5624016006666163,0.9173125361992265,1.1563616104382108,1.1974496266573156,0.3995457270267535,-0.5090638503476068,0.2926886387631214,-0.03486033784991921,-0.08264649132675948,-0.35291620104541155,0.3242906240270334,0.41656485176377456,0.2416851084046646,1.41290978605936,0.04895495868600618,0.9337825030688329,0.9383286085803791,-0.4070505130207076,-1.092834990015023,-0.9242900242380071,-0.7487718503200417,0.846924720837132,0.8506094914747238,0.820177964571374,-0.4304277367642237,-0.31889579670076695,-0.13505125542793822,-0.022181672666007263,-0.31791999740971694,0.9000860962169932,0.6449015924623847,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000525
9001,2.132192892219992,-0.03663815889186307,0.587300316341977,0.9670146720274018,0.772376911410729,0.9121418791469348,0.2452221601938598,0.4276687138980913,0.2973035053308844,0.4793361844559855,0.3995457270267535,-0.24128911797055252,0.15621408886711674,-0.03486033784991921,0.138325724584072,0.28362220787120984,1.253310707086284,0.7547664975060023,0.6187984572348687,0.5373756867613505,0.8802231769520988,1.10641594581898,0.6484186906484863,0.6680851801766737,0.2548981049777128,0.9247423761950558,0.8231079278646098,0.7965767666499876,0.7582156608691608,0.820177964571374,-0.4869581884745995,-0.6147219595761986,-0.49896818258617287,-0.6101271911016698,-0.37366219991690997,-1.5521373969263208,-0.05949674160173911,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00015
9002,-0.22759838125916176,0.8348246171387378,-0.7958658782924413,0.8518858791545778,0.2282300415508319,-0.5577418779745358,0.3509486403514453,0.4276687138980913,-0.561754599776442,-0.04292813714498176,0.4594606173939993,0.3612040298778197,0.49740046360712836,0.16846190406583855,-0.4141048151930067,-0.9187281200824083,-0.6047294590322171,0.7547664975060023,0.8073551316499707,1.3333157770322683,-0.5744962050135632,0.588515617568539,0.40682709237190895,0.20731274023493887,-1.3056349523822972,-0.6692510724541363,0.4738013104902428,0.8972726750242764,0.7582156608691608,0.8672056412639305,-0.4869581884745995,-0.20056533155059433,-0.43831536139313376,-0.08097622450957352,-0.20643559239533077,0.9000860962169932,0.5168291680870895,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000825
9003,-1.085704298887945,0.8892910406406503,-0.5397239903971787,-0.4145308424464866,0.09219332408585763,-0.5012078873160177,0.6681280808242017,0.590883321331803,0.5263856666928382,-0.9568906999466745,0.4594606173939993,1.432302959386037,0.9750613882431446,0.8462027104516977,-0.30361870723759093,1.2737930661859542,-0.5466657038410139,0.41656485176377456,0.1788328835996306,-0.4973464305908425,-0.4705876777303017,0.3583376939016763,0.7450553299591173,0.3609035535488505,-0.17070181975683535,-0.3504523827242979,0.12449469311587581,0.4441410873399767,0.7582156608691608,1.0553163480341567,-0.20430592992272045,-0.08223486640042169,-0.25635689781401644,-0.4925380874145373,-0.6523732124528753,-0.21456094612087653,-1.596365834105282,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3
9004,0.20145457755522986,0.9437574641425629,0.7409854490791346,-0.5872240317557227,0.5003034764807804,-0.21853793402342722,0.5624016006666163,-0.27959458498132617,0.06822134396893068,0.7404683452564691,0.3396308366595077,0.5620350791606105,0.49740046360712836,-0.03486033784991921,-0.08264649132675948,0.21289571799158524,-0.024091907120185514,-0.34438885115623796,0.3045373332096986,-0.09937638545538365,-0.05495356859725539,-0.965185367182784,-0.8977675383216088,0.5144943668627621,0.7514313505013523,-0.03165369299445945,0.4738013104902428,-0.4621220880286226,-0.2581164757920314,-0.2614585993574268,-0.31736683334347204,-0.3780610292758533,-0.31700971900705555,-0.5513326392581036,-0.5966310099456823,0.4542272792818442,0.6449015924623847,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00075
9005,-0.013071901851965948,0.4535596526253499,-0.07866859218570588,-0.06914446382801451,0.16021168281834477,-0.21853793402342722,0.45667512050903075,0.1556443681752384,-0.21813135773351147,-0.2387772577453445,0.2797159462922619,0.628978762254874,0.9750613882431446,0.8462027104516977,0.24881183253948772,1.132340086426705,0.2081631136446271,0.16291361745710373,0.7445029068449367,-0.33815841253665896,-0.2627706231637785,0.761149060318686,0.7450553299591173,0.156115802463635,-0.17070181975683535,-0.2866926447783302,0.03716803877228406,0.8972726750242764,0.8968064067775052,0.820177964571374,-0.09124502650196885,-0.20056533155059433,-0.13505125542793822,-0.6101271911016698,-0.31791999740971694,0.23129787081426975,-2.1726917437941107,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0007
9027,0.8450340157768172,0.6169589231310876,-0.18112534734381094,0.10354872548122156,0.5683218352132676,1.534015776390634,0.45667512050903075,1.0261222744883676,1.4999848524811414,0.8057513854565901,0.4594606173939993,0.16037298059502894,-0.11673501092489254,0.3040100653430104,0.4697840484503192,1.132340086426705,1.0210556863214713,0.5856656746348885,-0.7639504884758795,0.13940564162589167,1.2439030224435144,1.8544941977362837,0.8900102889250636,-0.2022627619354921,0.6095647089231696,0.6697034244111851,1.0850878908953852,0.5448369957142656,0.8506094914747238,0.9142333179564871,-0.5434886401849752,-0.5555567270011122,-0.6202738249722511,-0.5513326392581036,-0.5966310099456823,0.23129787081426975,-0.44371401472762484,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0005
9028,0.6305075363696214,0.8348246171387378,0.9971273369743971,0.8518858791545778,0.5683218352132676,1.1948118324395252,0.45667512050903075,0.6452881904763735,0.9845499894167455,0.871034425656711,0.4594606173939993,0.2942603467835561,0.2926886387631214,0.5073323072587681,-0.19313259928217522,-0.35291620104541155,0.6726731551742523,0.5011152631993315,1.1844684804801748,0.059811632598799895,1.1399944951602528,0.4734266557351076,-0.5595393007344005,0.7192821179479776,0.6095647089231696,1.307300803870862,-0.13748526991489946,0.846924720837132,0.8506094914747238,0.7261226111862609,-0.31736683334347204,-0.3780610292758533,-0.19570407662097733,-0.08097622450957352,-0.09495118738094464,-1.5298444560795639,-0.44371401472762484,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00065
